customerID,probabilidade_churn,classificacao_churn,faixa_risco,Churn_real,Contract,tenure,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,acao_recomendada
5402-HTOTQ,0.2907866201235801,0,medio,No,Month-to-month,16,DSL,Electronic check,55.3,875.35,Comunicacao preventiva e monitoramento
3055-OYMSE,0.290709037226488,0,medio,No,Month-to-month,53,Fiber optic,Credit card (automatic),73.8,4003.85,Comunicacao preventiva e monitoramento
2014-MKGMH,0.2906828218379482,0,medio,No,One year,46,Fiber optic,Electronic check,101.1,4674.4,Comunicacao preventiva e monitoramento
0929-HYQEW,0.2906500147616009,0,medio,No,Month-to-month,3,DSL,Mailed check,50.15,160.85,Comunicacao preventiva e monitoramento
7876-BEUTG,0.290556699203431,0,medio,No,Month-to-month,15,DSL,Mailed check,48.8,720.1,Comunicacao preventiva e monitoramento
7580-UGXNC,0.2904231545893697,0,medio,Yes,Month-to-month,2,DSL,Mailed check,54.85,104.2,Comunicacao preventiva e monitoramento
9210-IAHGH,0.2903523230471077,0,medio,Yes,Month-to-month,7,DSL,Credit card (automatic),70.75,450.8,Comunicacao preventiva e monitoramento
5649-VUKMC,0.2897723985561014,0,medio,Yes,One year,12,Fiber optic,Mailed check,95.5,1115.15,Comunicacao preventiva e monitoramento
2267-WTPYD,0.2896526028387216,0,medio,No,Month-to-month,57,Fiber optic,Credit card (automatic),94.0,5438.95,Comunicacao preventiva e monitoramento
4558-FANTW,0.2895015593744756,0,medio,Yes,Month-to-month,17,Fiber optic,Electronic check,91.85,1574.45,Comunicacao preventiva e monitoramento
7030-NJVDP,0.2891241622115417,0,medio,No,Month-to-month,24,Fiber optic,Electronic check,89.25,2210.2,Comunicacao preventiva e monitoramento
4070-OKWVH,0.2886681661749301,0,medio,No,Month-to-month,52,Fiber optic,Bank transfer (automatic),94.6,5025.8,Comunicacao preventiva e monitoramento
1935-IMVBB,0.2886215595890328,0,medio,No,Month-to-month,56,Fiber optic,Mailed check,89.7,4952.95,Comunicacao preventiva e monitoramento
8910-LEDAG,0.2885163297361947,0,medio,No,Month-to-month,34,Fiber optic,Credit card (automatic),71.55,2427.35,Comunicacao preventiva e monitoramento
7594-LZNWR,0.2885163297361947,0,medio,No,Month-to-month,34,Fiber optic,Credit card (automatic),69.15,2275.1,Comunicacao preventiva e monitoramento
3814-MLAXC,0.2882430284883708,0,medio,Yes,Month-to-month,31,Fiber optic,Credit card (automatic),79.85,2404.15,Comunicacao preventiva e monitoramento
1596-BBVTG,0.2882342393427436,0,medio,Yes,Month-to-month,35,Fiber optic,Credit card (automatic),75.35,2636.05,Comunicacao preventiva e monitoramento
0708-LGSMF,0.2881320010523638,0,medio,No,Month-to-month,13,DSL,Electronic check,65.85,902.25,Comunicacao preventiva e monitoramento
0867-LDTTC,0.2880908069554227,0,medio,No,Month-to-month,5,DSL,Bank transfer (automatic),75.15,392.65,Comunicacao preventiva e monitoramento
3466-RITXD,0.2880713832295038,0,medio,No,Month-to-month,26,Fiber optic,Credit card (automatic),92.4,2349.8,Comunicacao preventiva e monitoramento
0639-TSIQW,0.2880019469506111,0,medio,Yes,Month-to-month,67,Fiber optic,Credit card (automatic),102.95,6886.25,Comunicacao preventiva e monitoramento
2988-PLAHS,0.2878848236507764,0,medio,No,One year,3,DSL,Electronic check,69.95,220.45,Comunicacao preventiva e monitoramento
4482-FTFFX,0.2876070094381965,0,medio,No,Month-to-month,5,DSL,Electronic check,56.15,291.45,Comunicacao preventiva e monitoramento
3090-QFUVD,0.2875777055486436,0,medio,No,Month-to-month,1,No,Credit card (automatic),20.3,20.3,Comunicacao preventiva e monitoramento
4993-JCRGJ,0.2875764232630738,0,medio,No,Month-to-month,26,Fiber optic,Mailed check,84.3,2281.6,Comunicacao preventiva e monitoramento
5274-XHAKY,0.2874401047699662,0,medio,No,Month-to-month,41,Fiber optic,Bank transfer (automatic),94.3,3893.6,Comunicacao preventiva e monitoramento
3982-XWFZQ,0.2873293727906845,0,medio,Yes,Month-to-month,42,DSL,Electronic check,50.25,2203.65,Comunicacao preventiva e monitoramento
3058-WQDRE,0.2869488234746319,0,medio,No,Month-to-month,13,DSL,Bank transfer (automatic),25.15,331.85,Comunicacao preventiva e monitoramento
8444-WRIDW,0.2861879362322971,0,medio,Yes,Month-to-month,66,Fiber optic,Credit card (automatic),80.45,5224.35,Comunicacao preventiva e monitoramento
8807-ARQET,0.285875016711483,0,medio,No,Month-to-month,41,DSL,Electronic check,40.35,1677.85,Comunicacao preventiva e monitoramento
9122-UMROB,0.2858195220130505,0,medio,No,Month-to-month,1,No,Mailed check,20.3,20.3,Comunicacao preventiva e monitoramento
8203-XJZRC,0.2858195220130505,0,medio,No,Month-to-month,1,No,Mailed check,20.25,20.25,Comunicacao preventiva e monitoramento
2676-ISHSF,0.2858195220130505,0,medio,No,Month-to-month,1,No,Mailed check,20.3,20.3,Comunicacao preventiva e monitoramento
4211-MMAZN,0.2858195220130505,0,medio,Yes,Month-to-month,1,No,Mailed check,20.25,20.25,Comunicacao preventiva e monitoramento
5740-YHGTW,0.2857767168289369,0,medio,No,Month-to-month,70,Fiber optic,Credit card (automatic),97.55,6669.05,Comunicacao preventiva e monitoramento
8450-JOVAH,0.2857742919242914,0,medio,Yes,Month-to-month,2,DSL,Mailed check,56.7,113.55,Comunicacao preventiva e monitoramento
5016-ETTFF,0.2857456892147383,0,medio,Yes,Month-to-month,10,DSL,Mailed check,29.5,255.25,Comunicacao preventiva e monitoramento
0856-NAOES,0.2855649056403375,0,medio,No,Month-to-month,6,DSL,Mailed check,60.9,414.1,Comunicacao preventiva e monitoramento
1732-VHUBQ,0.2855455517180764,0,medio,Yes,Month-to-month,47,Fiber optic,Bank transfer (automatic),70.55,3309.25,Comunicacao preventiva e monitoramento
3345-PBBFH,0.2854244803419232,0,medio,No,Month-to-month,8,DSL,Bank transfer (automatic),49.55,393.45,Comunicacao preventiva e monitoramento
2479-BRAMR,0.2850614081229786,0,medio,Yes,Month-to-month,41,Fiber optic,Bank transfer (automatic),83.75,3273.55,Comunicacao preventiva e monitoramento
2519-ERQOJ,0.2849932488883633,0,medio,No,Month-to-month,33,DSL,Electronic check,54.6,1803.7,Comunicacao preventiva e monitoramento
5707-ORNDZ,0.2846655830469953,0,medio,Yes,Month-to-month,9,DSL,Electronic check,54.55,494.05,Comunicacao preventiva e monitoramento
3018-TFTSU,0.2844187740098138,0,medio,Yes,Month-to-month,12,Fiber optic,Bank transfer (automatic),81.7,858.6,Comunicacao preventiva e monitoramento
4280-DLSHD,0.2844081641707846,0,medio,No,Month-to-month,8,DSL,Mailed check,54.75,445.85,Comunicacao preventiva e monitoramento
8749-JMNKX,0.284305409790458,0,medio,Yes,Month-to-month,51,Fiber optic,Bank transfer (automatic),93.8,4750.95,Comunicacao preventiva e monitoramento
6967-QIQRV,0.2842156777541477,0,medio,No,One year,15,Fiber optic,Electronic check,101.9,1667.25,Comunicacao preventiva e monitoramento
2403-BCASL,0.2841155593246242,0,medio,Yes,One year,41,Fiber optic,Electronic check,111.95,4534.9,Comunicacao preventiva e monitoramento
6917-YACBP,0.2839861118931148,0,medio,No,Month-to-month,59,Fiber optic,Electronic check,89.75,5496.9,Comunicacao preventiva e monitoramento
5828-DWPIL,0.2839861118931148,0,medio,No,Month-to-month,62,Fiber optic,Electronic check,89.1,5618.3,Comunicacao preventiva e monitoramento
5287-QWLKY,0.2839650542731156,0,medio,Yes,Month-to-month,71,Fiber optic,Credit card (automatic),105.1,7548.1,Comunicacao preventiva e monitoramento
6572-ADKRS,0.2838764353625064,0,medio,No,Month-to-month,46,Fiber optic,Credit card (automatic),74.8,3548.3,Comunicacao preventiva e monitoramento
6133-OZILE,0.2837521037376947,0,medio,No,Month-to-month,18,DSL,Electronic check,35.2,607.3,Comunicacao preventiva e monitoramento
4472-VESGY,0.2836496226499991,0,medio,No,Month-to-month,52,Fiber optic,Bank transfer (automatic),98.15,4993.4,Comunicacao preventiva e monitoramento
1061-PNTHC,0.2835876694482567,0,medio,No,Month-to-month,56,Fiber optic,Mailed check,109.6,5953,Comunicacao preventiva e monitoramento
0617-FHSGK,0.2835155295257579,0,medio,Yes,Month-to-month,49,Fiber optic,Credit card (automatic),75.2,3678.3,Comunicacao preventiva e monitoramento
7128-GGCNO,0.2835155295257579,0,medio,No,Month-to-month,46,Fiber optic,Bank transfer (automatic),72.8,3249.4,Comunicacao preventiva e monitoramento
8329-GWVPJ,0.2834588237191126,0,medio,No,Month-to-month,50,Fiber optic,Bank transfer (automatic),69.75,3557.7,Comunicacao preventiva e monitoramento
7621-VPNET,0.2831319479498855,0,medio,No,Month-to-month,42,Fiber optic,Credit card (automatic),85.9,3729.75,Comunicacao preventiva e monitoramento
0595-ITUDF,0.2826938846586394,0,medio,No,Month-to-month,64,Fiber optic,Electronic check,91.8,5960.5,Comunicacao preventiva e monitoramento
0621-HJWXJ,0.2826215372401415,0,medio,No,Month-to-month,63,Fiber optic,Bank transfer (automatic),81.55,5029.05,Comunicacao preventiva e monitoramento
2625-TRCZQ,0.2825166297193354,0,medio,No,Month-to-month,51,DSL,Electronic check,49.65,2553.35,Comunicacao preventiva e monitoramento
1110-KYLGQ,0.2824972852049546,0,medio,No,Month-to-month,63,Fiber optic,Credit card (automatic),108.25,6780.1,Comunicacao preventiva e monitoramento
5949-EBSQK,0.2821952705484135,0,medio,Yes,Month-to-month,4,DSL,Credit card (automatic),61.45,229.55,Comunicacao preventiva e monitoramento
9700-ISPUP,0.2817365860826358,0,medio,No,Month-to-month,10,DSL,Electronic check,65.5,616.9,Comunicacao preventiva e monitoramento
6985-HAYWX,0.2811089860307844,0,medio,No,Month-to-month,26,Fiber optic,Bank transfer (automatic),79.3,2015.8,Comunicacao preventiva e monitoramento
9445-ZUEQE,0.2804798367764263,0,medio,No,Month-to-month,27,Fiber optic,Credit card (automatic),85.2,2151.6,Comunicacao preventiva e monitoramento
8201-AAXCB,0.280436610749245,0,medio,No,Month-to-month,25,DSL,Electronic check,60.35,1404.65,Comunicacao preventiva e monitoramento
4801-JZAZL,0.2804282025771357,0,medio,No,Month-to-month,11,DSL,Electronic check,29.6,346.45,Comunicacao preventiva e monitoramento
2436-QBZFP,0.2802102315563675,0,medio,No,Month-to-month,22,DSL,Electronic check,39.2,849.9,Comunicacao preventiva e monitoramento
4320-QMLLA,0.2802014394364652,0,medio,No,Month-to-month,7,DSL,Mailed check,54.85,370.4,Comunicacao preventiva e monitoramento
7929-DMBCV,0.2801663424745665,0,medio,No,Month-to-month,20,Fiber optic,Mailed check,81.0,1683.7,Comunicacao preventiva e monitoramento
3144-KMTWZ,0.2799581187952566,0,medio,No,Month-to-month,71,Fiber optic,Bank transfer (automatic),93.25,6669.45,Comunicacao preventiva e monitoramento
0260-ZDLGK,0.2798700940380022,0,medio,Yes,Month-to-month,9,DSL,Mailed check,72.9,651.4,Comunicacao preventiva e monitoramento
1170-SASML,0.2798184011101304,0,medio,No,Month-to-month,69,Fiber optic,Bank transfer (automatic),85.4,5869.4,Comunicacao preventiva e monitoramento
4012-ZTHBR,0.2796943638265194,0,medio,No,Month-to-month,21,DSL,Electronic check,44.95,926.25,Comunicacao preventiva e monitoramento
3808-HFKDE,0.2796943638265194,0,medio,No,Month-to-month,20,DSL,Electronic check,44.35,927.15,Comunicacao preventiva e monitoramento
8069-YQQAJ,0.2795585079713956,0,medio,No,Month-to-month,14,DSL,Mailed check,31.1,419.7,Comunicacao preventiva e monitoramento
3537-HPKQT,0.2794335320910711,0,medio,No,Month-to-month,55,Fiber optic,Credit card (automatic),77.75,4266.4,Comunicacao preventiva e monitoramento
1261-FWTTE,0.2794279730004425,0,medio,No,Month-to-month,23,DSL,Bank transfer (automatic),34.65,768.45,Comunicacao preventiva e monitoramento
4918-FYJNT,0.2792930670993598,0,medio,No,Month-to-month,55,Fiber optic,Electronic check,90.45,5044.8,Comunicacao preventiva e monitoramento
1550-LOAHA,0.2785300235815738,0,medio,Yes,Month-to-month,32,Fiber optic,Bank transfer (automatic),84.15,2585.95,Comunicacao preventiva e monitoramento
9381-NDKME,0.2784246892339646,0,medio,Yes,Month-to-month,24,DSL,Credit card (automatic),40.65,933.3,Comunicacao preventiva e monitoramento
5060-TQUQN,0.2783423617109252,0,medio,No,Month-to-month,30,Fiber optic,Bank transfer (automatic),83.55,2570.2,Comunicacao preventiva e monitoramento
2190-BCXEC,0.2783046776017918,0,medio,No,Month-to-month,40,Fiber optic,Credit card (automatic),78.85,3126.85,Comunicacao preventiva e monitoramento
1849-RJYIG,0.2781686337733329,0,medio,No,Month-to-month,8,DSL,Electronic check,60.0,487.75,Comunicacao preventiva e monitoramento
2378-HTWFW,0.2780765208663806,0,medio,No,Month-to-month,35,Fiber optic,Credit card (automatic),91.0,3180.5,Comunicacao preventiva e monitoramento
2834-SPCJV,0.2779622799507365,0,medio,Yes,Month-to-month,52,Fiber optic,Electronic check,84.1,4348.65,Comunicacao preventiva e monitoramento
2002-MZHWP,0.2779559623257186,0,medio,Yes,Month-to-month,1,No,Mailed check,20.5,20.5,Comunicacao preventiva e monitoramento
2592-YKDIF,0.2779559623257186,0,medio,No,Month-to-month,1,No,Mailed check,20.35,20.35,Comunicacao preventiva e monitoramento
1963-VAUKV,0.2779559623257186,0,medio,Yes,Month-to-month,1,No,Mailed check,20.4,20.4,Comunicacao preventiva e monitoramento
3727-JEZTU,0.2779559623257186,0,medio,No,Month-to-month,1,No,Mailed check,20.4,20.4,Comunicacao preventiva e monitoramento
9753-OYLBX,0.2779559623257186,0,medio,No,Month-to-month,1,No,Mailed check,20.5,20.5,Comunicacao preventiva e monitoramento
3803-KMQFW,0.2779559623257186,0,medio,Yes,Month-to-month,1,No,Mailed check,20.55,20.55,Comunicacao preventiva e monitoramento
6234-PFPXL,0.2777154616388149,0,medio,No,Month-to-month,22,Fiber optic,Credit card (automatic),95.9,2234.95,Comunicacao preventiva e monitoramento
1465-LNTLJ,0.2775650631336682,0,medio,No,Month-to-month,8,DSL,Credit card (automatic),64.4,581.7,Comunicacao preventiva e monitoramento
1432-FPAXX,0.2775641909562606,0,medio,Yes,Month-to-month,29,DSL,Electronic check,30.6,856.35,Comunicacao preventiva e monitoramento
0422-UXFAP,0.2774804861120144,0,medio,No,One year,51,Fiber optic,Electronic check,98.85,4947.55,Comunicacao preventiva e monitoramento
0015-UOCOJ,0.2773642235782678,0,medio,No,Month-to-month,7,DSL,Electronic check,48.2,340.35,Comunicacao preventiva e monitoramento
0013-MHZWF,0.2772589462171845,0,medio,No,Month-to-month,9,DSL,Credit card (automatic),69.4,571.45,Comunicacao preventiva e monitoramento
1208-NBVFH,0.2769655209891736,0,medio,No,Month-to-month,20,DSL,Electronic check,49.6,939.8,Comunicacao preventiva e monitoramento
8919-FYFQZ,0.2767849327019163,0,medio,Yes,Month-to-month,44,DSL,Electronic check,30.35,1359.7,Comunicacao preventiva e monitoramento
3692-JHONH,0.2766730507171979,0,medio,No,One year,52,Fiber optic,Electronic check,106.5,5621.85,Comunicacao preventiva e monitoramento
4324-BZCKL,0.276665362163021,0,medio,No,Month-to-month,10,DSL,Mailed check,55.55,551.3,Comunicacao preventiva e monitoramento
9584-EXCDZ,0.276498482706612,0,medio,No,Month-to-month,17,Fiber optic,Bank transfer (automatic),70.5,1165.6,Comunicacao preventiva e monitoramento
9708-KFDBY,0.2762337951208797,0,medio,No,Month-to-month,1,No,Credit card (automatic),20.55,20.55,Comunicacao preventiva e monitoramento
5049-GLYVG,0.2762337951208797,0,medio,Yes,Month-to-month,1,No,Mailed check,20.6,20.6,Comunicacao preventiva e monitoramento
3976-NLDEZ,0.2762337951208797,0,medio,No,Month-to-month,1,No,Mailed check,20.6,20.6,Comunicacao preventiva e monitoramento
3590-TCXTB,0.2762337951208797,0,medio,No,Month-to-month,1,No,Mailed check,20.35,20.35,Comunicacao preventiva e monitoramento
2668-TZSPS,0.2762337951208797,0,medio,No,Month-to-month,1,No,Mailed check,20.45,20.45,Comunicacao preventiva e monitoramento
6579-JPICP,0.2762337951208797,0,medio,No,Month-to-month,1,No,Mailed check,20.4,20.4,Comunicacao preventiva e monitoramento
4745-LSPLO,0.2762337951208797,0,medio,Yes,Month-to-month,1,No,Mailed check,20.5,20.5,Comunicacao preventiva e monitoramento
0673-IGUQO,0.2762337951208797,0,medio,No,Month-to-month,1,No,Mailed check,20.45,20.45,Comunicacao preventiva e monitoramento
8751-EDEKA,0.275751869602227,0,medio,No,Month-to-month,28,Fiber optic,Credit card (automatic),89.9,2433.5,Comunicacao preventiva e monitoramento
9089-UOWJG,0.2755374227555751,0,medio,No,Month-to-month,12,DSL,Credit card (automatic),58.35,740.55,Comunicacao preventiva e monitoramento
3521-SYVOR,0.2752971923764606,0,medio,Yes,Month-to-month,37,DSL,Electronic check,64.75,2345.2,Comunicacao preventiva e monitoramento
2522-AHJXR,0.2752780450273488,0,medio,No,Month-to-month,60,Fiber optic,Bank transfer (automatic),109.45,6572.85,Comunicacao preventiva e monitoramento
3873-NFTGI,0.2752542581366836,0,medio,No,Month-to-month,14,DSL,Credit card (automatic),55.5,767.55,Comunicacao preventiva e monitoramento
6859-RKMZJ,0.2748175783299498,0,medio,No,Month-to-month,11,DSL,Bank transfer (automatic),55.05,608.15,Comunicacao preventiva e monitoramento
7669-LCRSD,0.2748175783299498,0,medio,No,Month-to-month,12,DSL,Mailed check,56.3,628.65,Comunicacao preventiva e monitoramento
7993-NQLJE,0.27463537968942,0,medio,No,Month-to-month,15,Fiber optic,Mailed check,75.1,1151.55,Comunicacao preventiva e monitoramento
1100-DDVRV,0.2740912118507547,0,medio,No,Month-to-month,17,DSL,Mailed check,49.8,836.35,Comunicacao preventiva e monitoramento
0426-TIRNE,0.2739825223117955,0,medio,Yes,Month-to-month,1,No,Mailed check,20.9,20.9,Comunicacao preventiva e monitoramento
7243-LCGGZ,0.2739825223117955,0,medio,No,Month-to-month,1,No,Mailed check,20.9,20.9,Comunicacao preventiva e monitoramento
5624-BQSSA,0.2739825223117955,0,medio,Yes,Month-to-month,1,No,Mailed check,20.95,20.95,Comunicacao preventiva e monitoramento
7434-SHXLS,0.2739825223117955,0,medio,Yes,Month-to-month,1,No,Mailed check,20.9,20.9,Comunicacao preventiva e monitoramento
2478-EEWWM,0.2738685266596795,0,medio,No,Month-to-month,59,DSL,Electronic check,44.3,2666.75,Comunicacao preventiva e monitoramento
1357-MVDOZ,0.2738245576197876,0,medio,No,Month-to-month,11,DSL,Bank transfer (automatic),59.65,683.25,Comunicacao preventiva e monitoramento
0130-SXOUN,0.2736598188189902,0,medio,No,Month-to-month,66,Fiber optic,Credit card (automatic),89.4,5976.9,Comunicacao preventiva e monitoramento
4640-UHDOS,0.2733597659131517,0,medio,Yes,Month-to-month,13,DSL,Electronic check,55.95,734.35,Comunicacao preventiva e monitoramento
3567-PQTSO,0.2731337721178696,0,medio,No,One year,53,Fiber optic,Electronic check,105.25,5576.3,Comunicacao preventiva e monitoramento
4013-GUXND,0.272275690368372,0,medio,No,Month-to-month,1,No,Mailed check,20.8,20.8,Comunicacao preventiva e monitoramento
3645-DEYGF,0.272275690368372,0,medio,No,Month-to-month,1,No,Mailed check,20.75,20.75,Comunicacao preventiva e monitoramento
2700-LUEVA,0.272275690368372,0,medio,No,Month-to-month,1,No,Credit card (automatic),20.75,20.75,Comunicacao preventiva e monitoramento
6728-WYQBC,0.272275690368372,0,medio,No,Month-to-month,1,No,Bank transfer (automatic),20.95,20.95,Comunicacao preventiva e monitoramento
7733-UDMTP,0.272149337324226,0,medio,No,Month-to-month,57,DSL,Electronic check,55.0,3094.05,Comunicacao preventiva e monitoramento
4138-NAXED,0.2721233056225368,0,medio,No,Month-to-month,51,Fiber optic,Bank transfer (automatic),81.0,4085.75,Comunicacao preventiva e monitoramento
2826-UWHIS,0.2721233056225368,0,medio,No,Month-to-month,45,Fiber optic,Bank transfer (automatic),81.4,3775.85,Comunicacao preventiva e monitoramento
8495-LJDFO,0.2720518863286457,0,medio,No,Month-to-month,64,Fiber optic,Bank transfer (automatic),108.95,7111.3,Comunicacao preventiva e monitoramento
1518-VOWAV,0.2719720128273872,0,medio,Yes,Month-to-month,9,DSL,Electronic check,74.65,703.55,Comunicacao preventiva e monitoramento
0327-WFZSY,0.2717576320333727,0,medio,No,One year,39,Fiber optic,Electronic check,100.0,3835.55,Comunicacao preventiva e monitoramento
1485-YDHMM,0.2716015868491731,0,medio,No,Month-to-month,52,Fiber optic,Bank transfer (automatic),93.25,4631.7,Comunicacao preventiva e monitoramento
8189-HBVRW,0.2715748723518159,0,medio,No,Month-to-month,53,Fiber optic,Electronic check,90.8,4921.2,Comunicacao preventiva e monitoramento
8229-MYEJZ,0.2713319343059379,0,medio,No,Month-to-month,10,DSL,Electronic check,51.2,498.25,Comunicacao preventiva e monitoramento
2181-UAESM,0.2712998692071556,0,medio,No,Month-to-month,2,DSL,Electronic check,53.45,119.5,Comunicacao preventiva e monitoramento
1047-NNCBF,0.2712317804186879,0,medio,No,Month-to-month,20,Fiber optic,Credit card (automatic),70.55,1493.55,Comunicacao preventiva e monitoramento
3583-KRKMD,0.2711493512782585,0,medio,No,Month-to-month,18,Fiber optic,Bank transfer (automatic),75.9,1373.05,Comunicacao preventiva e monitoramento
5671-UUNXD,0.2711135461501253,0,medio,No,One year,50,Fiber optic,Electronic check,100.65,5189.75,Comunicacao preventiva e monitoramento
9481-SFCQY,0.2710617963792349,0,medio,No,Month-to-month,14,DSL,Credit card (automatic),59.8,824.85,Comunicacao preventiva e monitoramento
2669-QVCRG,0.2696782219706554,0,medio,No,Month-to-month,41,Fiber optic,Credit card (automatic),81.3,3190.65,Comunicacao preventiva e monitoramento
5423-BHIXO,0.269666718997488,0,medio,No,Month-to-month,32,DSL,Electronic check,54.2,1739.6,Comunicacao preventiva e monitoramento
3694-DELSO,0.2689886498279342,0,medio,No,Month-to-month,4,DSL,Credit card (automatic),38.55,156.1,Comunicacao preventiva e monitoramento
4450-MDZFX,0.2686805993450894,0,medio,No,Month-to-month,60,Fiber optic,Bank transfer (automatic),74.35,4453.3,Comunicacao preventiva e monitoramento
8623-ULFNQ,0.2686772648729736,0,medio,No,Month-to-month,26,DSL,Electronic check,66.05,1652.4,Comunicacao preventiva e monitoramento
9693-XMUOB,0.2686670278957019,0,medio,No,Month-to-month,59,DSL,Electronic check,50.25,2997.45,Comunicacao preventiva e monitoramento
0282-NVSJS,0.2684564488572883,0,medio,No,Month-to-month,12,DSL,Mailed check,29.3,355.9,Comunicacao preventiva e monitoramento
2267-FPIMA,0.2681164529557607,0,medio,No,Month-to-month,50,Fiber optic,Credit card (automatic),94.4,4914.9,Comunicacao preventiva e monitoramento
3466-WAESX,0.2679777965689567,0,medio,No,Month-to-month,16,DSL,Electronic check,69.1,1083.7,Comunicacao preventiva e monitoramento
6217-TOWGS,0.2676344454390503,0,medio,No,Month-to-month,17,DSL,Bank transfer (automatic),75.4,1322.55,Comunicacao preventiva e monitoramento
4950-BDEUX,0.267608268425639,0,medio,No,Month-to-month,35,DSL,Electronic check,49.2,1701.65,Comunicacao preventiva e monitoramento
7975-TZMLR,0.2675737543314461,0,medio,No,One year,47,Fiber optic,Electronic check,103.1,4889.3,Comunicacao preventiva e monitoramento
3170-GWYKC,0.2673065866089006,0,medio,No,Month-to-month,60,Fiber optic,Bank transfer (automatic),104.95,6236.75,Comunicacao preventiva e monitoramento
1020-JPQOW,0.2671465912726077,0,medio,No,Month-to-month,56,Fiber optic,Electronic check,90.55,5116.6,Comunicacao preventiva e monitoramento
2139-FQHLM,0.2663067790210859,0,medio,No,Month-to-month,19,Fiber optic,Mailed check,89.95,1682.4,Comunicacao preventiva e monitoramento
4647-XXZAM,0.2657072978397122,0,medio,No,Month-to-month,6,DSL,Mailed check,45.5,285.2,Comunicacao preventiva e monitoramento
7554-AKDQF,0.2657072978397122,0,medio,No,Month-to-month,6,DSL,Mailed check,45.65,323.45,Comunicacao preventiva e monitoramento
3956-CJUST,0.2654711309521326,0,medio,No,Month-to-month,23,Fiber optic,Bank transfer (automatic),75.4,1643.55,Comunicacao preventiva e monitoramento
6469-MRVET,0.2653402844825599,0,medio,No,One year,1,No,Electronic check,20.2,20.2,Comunicacao preventiva e monitoramento
3154-CFSZG,0.2652874477207678,0,medio,No,Month-to-month,47,Fiber optic,Electronic check,90.05,4137.2,Comunicacao preventiva e monitoramento
7064-FRRSW,0.264992259951509,0,medio,No,One year,48,Fiber optic,Electronic check,99.0,4744.35,Comunicacao preventiva e monitoramento
2455-USLMV,0.2648504822326685,0,medio,No,Month-to-month,31,Fiber optic,Credit card (automatic),84.75,2613.4,Comunicacao preventiva e monitoramento
1205-WNWPJ,0.2647008495223732,0,medio,Yes,Month-to-month,7,DSL,Mailed check,59.5,415.95,Comunicacao preventiva e monitoramento
8495-PRWFH,0.2646161430534963,0,medio,No,Month-to-month,42,DSL,Electronic check,55.65,2421.75,Comunicacao preventiva e monitoramento
8404-FYDIB,0.264399216617121,0,medio,No,Month-to-month,26,Fiber optic,Credit card (automatic),86.65,2208.75,Comunicacao preventiva e monitoramento
5981-ZVXOT,0.2642865905208182,0,medio,No,One year,35,Fiber optic,Electronic check,108.35,3726.15,Comunicacao preventiva e monitoramento
0461-CVKMU,0.2637580701900509,0,medio,Yes,Month-to-month,23,Fiber optic,Electronic check,83.8,1900.25,Comunicacao preventiva e monitoramento
1089-HDMKP,0.2635569448816341,0,medio,No,Month-to-month,11,DSL,Electronic check,54.55,601.25,Comunicacao preventiva e monitoramento
6288-LBEAR,0.263492450873321,0,medio,No,Month-to-month,23,Fiber optic,Mailed check,79.1,1783.75,Comunicacao preventiva e monitoramento
7009-LGECI,0.263239019799352,0,medio,No,Month-to-month,4,DSL,Bank transfer (automatic),50.55,235.65,Comunicacao preventiva e monitoramento
8108-UXRQN,0.2631440995449695,0,medio,No,Month-to-month,11,DSL,Electronic check,50.55,565.35,Comunicacao preventiva e monitoramento
8547-NSBBO,0.2629808991079193,0,medio,No,Month-to-month,35,Fiber optic,Mailed check,96.75,3403.4,Comunicacao preventiva e monitoramento
8982-NHAVY,0.2622673434416396,0,medio,No,One year,27,Fiber optic,Bank transfer (automatic),100.5,2673.45,Comunicacao preventiva e monitoramento
2770-NSVDG,0.2621703333283631,0,medio,No,Month-to-month,24,DSL,Electronic check,29.1,688,Comunicacao preventiva e monitoramento
2433-KMEAS,0.2621158072778254,0,medio,Yes,Month-to-month,22,DSL,Electronic check,54.45,1127.35,Comunicacao preventiva e monitoramento
7776-QGYJC,0.26185316382902,0,medio,No,Month-to-month,39,Fiber optic,Bank transfer (automatic),81.5,3107.3,Comunicacao preventiva e monitoramento
0799-DDIHE,0.2617330144437078,0,medio,No,Month-to-month,15,DSL,Electronic check,46.3,639.45,Comunicacao preventiva e monitoramento
2115-BFTIW,0.2615860243402713,0,medio,Yes,Month-to-month,25,Fiber optic,Mailed check,70.95,1767.35,Comunicacao preventiva e monitoramento
8049-WJCLQ,0.2615787159623725,0,medio,No,Month-to-month,10,DSL,Mailed check,60.2,563.5,Comunicacao preventiva e monitoramento
2623-DRYAM,0.2613696744173407,0,medio,No,One year,70,Fiber optic,Electronic check,101.75,7069.3,Comunicacao preventiva e monitoramento
1041-RXHRA,0.2609177871989755,0,medio,Yes,Month-to-month,41,Fiber optic,Bank transfer (automatic),70.25,2868.05,Comunicacao preventiva e monitoramento
4439-YRNVD,0.2607285113843095,0,medio,No,Month-to-month,10,DSL,Electronic check,36.25,374,Comunicacao preventiva e monitoramento
4307-KWMXE,0.2607285113843095,0,medio,No,Month-to-month,10,DSL,Electronic check,35.75,389.8,Comunicacao preventiva e monitoramento
